TITLE	
DATA TYPE	RAMAN SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	13/11/14
TIME	16:30:29
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	0.2
XUNITS	1/CM
YUNITS	INTENSITY
FIRSTX	  305.9123
LASTX	 4546.7123
NPOINTS	   21205
FIRSTY	 24646.50000
MAXY	 57114.12500
MINY	  7833.52100
XYDATA
# START
369.5123	28704.9
369.7123	28717.7
369.9123	28730.8
370.1123	28744.1
370.3123	28757.7
370.5123	28771.6
370.7123	28785.8
370.9123	28800.1
371.1123	28814.7
371.3123	28829.5
371.5123	28844.4
371.7123	28859.5
371.9123	28874.8
372.1123	28890.2
372.3123	28905.7
372.5123	28921.2
372.7123	28936.9
372.9123	28952.6
373.1123	28968.4
373.3123	28984.2
373.5123	29000
373.7123	29015.9
373.9123	29031.7
374.1123	29047.4
374.3123	29063.1
374.5123	29078.7
374.7123	29094.3
374.9123	29109.7
375.1123	29125
375.3123	29140.2
375.5123	29155.2
375.7123	29170.1
375.9123	29184.8
376.1123	29199.4
376.3123	29213.8
376.5123	29228.2
376.7123	29242.4
376.9123	29256.5
377.1123	29270.4
377.3123	29284.3
377.5123	29298.1
377.7123	29311.7
377.9123	29325.3
378.1123	29338.8
378.3123	29352.2
378.5123	29365.5
378.7123	29378.8
378.9123	29391.9
379.1123	29405.1
379.3123	29418.1
379.5123	29431.1
379.7123	29444
379.9123	29456.9
380.1123	29469.8
380.3123	29482.6
380.5123	29495.4
380.7123	29508.2
380.9123	29520.9
381.1123	29533.6
381.3123	29546.3
381.5123	29559
381.7123	29571.7
381.9123	29584.5
382.1123	29597.2
382.3123	29610
382.5123	29622.8
382.7123	29635.6
382.9123	29648.5
383.1123	29661.4
383.3123	29674.3
383.5123	29687.4
383.7123	29700.5
383.9123	29713.6
384.1123	29726.9
384.3123	29740.2
384.5123	29753.6
384.7123	29767.2
384.9123	29780.8
385.1123	29794.5
385.3123	29808.4
385.5123	29822.4
385.7123	29836.5
385.9123	29850.7
386.1123	29865.1
386.3123	29879.6
386.5123	29894.2
386.7123	29908.9
386.9123	29923.7
387.1123	29938.5
387.3123	29953.4
387.5123	29968.3
387.7123	29983.3
387.9123	29998.2
388.1123	30013.1
388.3123	30028
388.5123	30042.9
388.7123	30057.7
388.9123	30072.4
389.1123	30087
389.3123	30101.5
389.5123	30115.9
389.7123	30130.1
389.9123	30144.2
390.1123	30158.2
390.3123	30171.9
390.5123	30185.5
390.7123	30198.8
390.9123	30211.9
391.1123	30224.7
391.3123	30237.3
391.5123	30249.7
391.7123	30261.8
391.9123	30273.7
392.1123	30285.5
392.3123	30297.2
392.5123	30308.7
392.7123	30320.3
392.9123	30331.8
393.1123	30343.3
393.3123	30354.8
393.5123	30366.5
393.7123	30378.3
393.9123	30390.2
394.1123	30402.2
394.3123	30414.5
394.5123	30427.1
394.7123	30439.9
394.9123	30453
395.1123	30466.5
395.3123	30480.4
395.5123	30494.7
395.7123	30509.4
395.9123	30524.6
396.1123	30540.3
396.3123	30556.5
396.5123	30573.3
396.7123	30590.7
396.9123	30608.7
397.1123	30627.2
397.3123	30646.2
397.5123	30665.6
397.7123	30685.4
397.9123	30705.5
398.1123	30725.9
398.3123	30746.6
398.5123	30767.4
398.7123	30788.4
398.9123	30809.6
399.1123	30830.8
399.3123	30852
399.5123	30873.2
399.7123	30894.3
399.9123	30915.3
400.1123	30936.2
400.3123	30956.8
400.5123	30977.2
400.7123	30997.3
400.9123	31017.1
401.1123	31036.5
401.3123	31055.4
401.5123	31073.9
401.7123	31091.9
401.9123	31109.3
402.1123	31126.1
402.3123	31142.4
402.5123	31158.2
402.7123	31173.6
402.9123	31188.6
403.1123	31203.2
403.3123	31217.4
403.5123	31231.4
403.7123	31245.2
403.9123	31258.7
404.1123	31272.1
404.3123	31285.3
404.5123	31298.5
404.7123	31311.6
404.9123	31324.7
405.1123	31337.9
405.3123	31351.1
405.5123	31364.4
405.7123	31377.9
405.9123	31391.6
406.1123	31405.6
406.3123	31419.8
406.5123	31434.3
406.7123	31449.2
406.9123	31464.5
407.1123	31480.2
407.3123	31496.4
407.5123	31513
407.7123	31530.1
407.9123	31547.5
408.1123	31565.2
408.3123	31583.2
408.5123	31601.4
408.7123	31619.9
408.9123	31638.5
409.1123	31657.2
409.3123	31676.1
409.5123	31695
409.7123	31713.9
409.9123	31732.7
410.1123	31751.6
410.3123	31770.3
410.5123	31788.9
410.7123	31807.3
410.9123	31825.5
411.1123	31843.4
411.3123	31861
411.5123	31878.3
411.7123	31895.2
411.9123	31911.8
412.1123	31927.8
412.3123	31943.4
412.5123	31958.5
412.7123	31973
412.9123	31987.1
413.1123	32000.7
413.3123	32013.9
413.5123	32026.7
413.7123	32039.3
413.9123	32051.5
414.1123	32063.5
414.3123	32075.3
414.5123	32087
414.7123	32098.5
414.9123	32109.9
415.1123	32121.3
415.3123	32132.7
415.5123	32144.1
415.7123	32155.7
415.9123	32167.3
416.1123	32179.1
416.3123	32191.1
416.5123	32203.3
416.7123	32215.8
416.9123	32228.7
417.1123	32241.9
417.3123	32255.5
417.5123	32269.5
417.7123	32284
417.9123	32299
418.1123	32314.6
418.3123	32330.5
418.5123	32347
418.7123	32363.8
418.9123	32381.1
419.1123	32398.8
419.3123	32416.8
419.5123	32435.1
419.7123	32453.8
419.9123	32472.7
420.1123	32491.9
420.3123	32511.4
420.5123	32531
420.7123	32550.9
420.9123	32571
421.1123	32591.2
421.3123	32611.5
421.5123	32632
421.7123	32652.5
421.9123	32673.1
422.1123	32693.7
422.3123	32714.4
422.5123	32735
422.7123	32755.6
422.9123	32776.2
423.1123	32796.7
423.3123	32817.1
423.5123	32837.4
423.7123	32857.8
423.9123	32878
424.1123	32898.3
424.3123	32918.5
424.5123	32938.8
424.7123	32959.1
424.9123	32979.4
425.1123	32999.7
425.3123	33020.1
425.5123	33040.6
425.7123	33061.1
425.9123	33081.8
426.1123	33102.5
426.3123	33123.4
426.5123	33144.4
426.7123	33165.6
426.9123	33186.9
427.1123	33208.4
427.3123	33230.1
427.5123	33251.9
427.7123	33274
427.9123	33296.3
428.1123	33318.9
428.3123	33341.7
428.5123	33364.8
428.7123	33388
428.9123	33411.5
429.1123	33435.1
429.3123	33458.8
429.5123	33482.6
429.7123	33506.4
429.9123	33530.3
430.1123	33554
430.3123	33577.7
430.5123	33601.3
430.7123	33624.8
430.9123	33648
431.1123	33671
431.3123	33693.8
431.5123	33716.3
431.7123	33738.4
431.9123	33760.2
432.1123	33781.5
432.3123	33802.4
432.5123	33822.9
432.7123	33842.8
432.9123	33862.1
433.1123	33880.9
433.3123	33899
433.5123	33916.5
433.7123	33933.2
433.9123	33949.3
434.1123	33964.8
434.3123	33979.7
434.5123	33994.2
434.7123	34008.1
434.9123	34021.8
435.1123	34035
435.3123	34048
435.5123	34060.8
435.7123	34073.4
435.9123	34085.9
436.1123	34098.4
436.3123	34110.9
436.5123	34123.4
436.7123	34136.1
436.9123	34149
437.1123	34162.1
437.3123	34175.5
437.5123	34189.2
437.7123	34203.3
437.9123	34218
438.1123	34233.1
438.3123	34248.8
438.5123	34265.1
438.7123	34282.2
438.9123	34300
439.1123	34318.5
439.3123	34337.8
439.5123	34357.7
439.7123	34378.3
439.9123	34399.5
440.1123	34421.3
440.3123	34443.5
440.5123	34466.2
440.7123	34489.4
440.9123	34512.9
441.1123	34536.7
441.3123	34560.9
441.5123	34585.3
441.7123	34609.9
441.9123	34634.6
442.1123	34659.5
442.3123	34684.4
442.5123	34709.4
442.7123	34734.4
442.9123	34759.3
443.1123	34784.1
443.3123	34808.8
443.5123	34833.3
443.7123	34857.6
443.9123	34881.6
444.1123	34905.3
444.3123	34928.6
444.5123	34951.6
444.7123	34974.3
444.9123	34996.6
445.1123	35018.8
445.3123	35040.6
445.5123	35062.3
445.7123	35083.7
445.9123	35105
446.1123	35126.1
446.3123	35147
446.5123	35167.9
446.7123	35188.6
446.9123	35209.3
447.1123	35229.9
447.3123	35250.5
447.5123	35271.1
447.7123	35291.8
447.9123	35312.4
448.1123	35333.2
448.3123	35354
448.5123	35374.9
448.7123	35396
448.9123	35417.2
449.1123	35438.6
449.3123	35460.2
449.5123	35482
449.7123	35504
449.9123	35526.2
450.1123	35548.7
450.3123	35571.3
450.5123	35594.2
450.7123	35617.2
450.9123	35640.4
451.1123	35663.7
451.3123	35687.2
451.5123	35710.8
451.7123	35734.6
451.9123	35758.5
452.1123	35782.5
452.3123	35806.7
452.5123	35830.9
452.7123	35855.2
452.9123	35879.6
453.1123	35904.1
453.3123	35928.6
453.5123	35953.2
453.7123	35977.8
453.9123	36002.4
454.1123	36027.1
454.3123	36051.8
454.5123	36076.5
454.7123	36101.2
454.9123	36126
455.1123	36150.7
455.3123	36175.4
455.5123	36200.1
455.7123	36224.9
455.9123	36249.7
456.1123	36274.5
456.3123	36299.4
456.5123	36324.3
456.7123	36349.4
456.9123	36374.4
457.1123	36399.6
457.3123	36424.9
457.5123	36450.2
457.7123	36475.7
457.9123	36501.2
458.1123	36526.9
458.3123	36552.8
458.5123	36578.7
458.7123	36604.8
458.9123	36631.1
459.1123	36657.5
459.3123	36684.1
459.5123	36710.8
459.7123	36737.8
459.9123	36764.9
460.1123	36792.3
460.3123	36819.8
460.5123	36847.5
460.7123	36875.5
460.9123	36903.6
461.1123	36932
461.3123	36960.6
461.5123	36989.3
461.7123	37018.3
461.9123	37047.5
462.1123	37076.9
462.3123	37106.5
462.5123	37136.3
462.7123	37166.3
462.9123	37196.6
463.1123	37227
463.3123	37257.7
463.5123	37288.6
463.7123	37319.7
463.9123	37351
464.1123	37382.5
464.3123	37414.3
464.5123	37446.2
464.7123	37478.4
464.9123	37510.8
465.1123	37543.5
465.3123	37576.3
465.5123	37609.4
465.7123	37642.7
465.9123	37676.3
466.1123	37710.1
466.3123	37744.1
466.5123	37778.4
466.7123	37813
466.9123	37847.9
467.1123	37883
467.3123	37918.5
467.5123	37954.2
467.7123	37990.3
467.9123	38026.6
468.1123	38063.3
468.3123	38100.3
468.5123	38137.6
468.7123	38175.3
468.9123	38213.3
469.1123	38251.7
469.3123	38290.5
469.5123	38329.6
469.7123	38369.1
469.9123	38408.9
470.1123	38449.2
470.3123	38489.9
470.5123	38530.9
470.7123	38572.4
470.9123	38614.3
471.1123	38656.5
471.3123	38699.1
471.5123	38742.1
471.7123	38785.5
471.9123	38829.1
472.1123	38873.1
472.3123	38917.4
472.5123	38962
472.7123	39006.9
472.9123	39052
473.1123	39097.4
473.3123	39143.1
473.5123	39188.9
473.7123	39235.1
473.9123	39281.4
474.1123	39327.9
474.3123	39374.6
474.5123	39421.5
474.7123	39468.5
474.9123	39515.7
475.1123	39563
475.3123	39610.4
475.5123	39658
475.7123	39705.6
475.9123	39753.4
476.1123	39801.2
476.3123	39849.3
476.5123	39897.4
476.7123	39945.9
476.9123	39994.5
477.1123	40043.5
477.3123	40092.8
477.5123	40142.4
477.7123	40192.4
477.9123	40242.8
478.1123	40293.7
478.3123	40345.1
478.5123	40397
478.7123	40449.4
478.9123	40502.5
479.1123	40556.1
479.3123	40610.5
479.5123	40665.5
479.7123	40721.2
479.9123	40777.7
480.1123	40835
480.3123	40893.1
480.5123	40952.1
480.7123	41011.9
480.9123	41072.7
481.1123	41134.5
481.3123	41197.2
481.5123	41260.8
481.7123	41325.2
481.9123	41390.5
482.1123	41456.5
482.3123	41523.2
482.5123	41590.6
482.7123	41658.7
482.9123	41727.3
483.1123	41796.5
483.3123	41866.1
483.5123	41936.3
483.7123	42006.8
483.9123	42077.7
484.1123	42148.9
484.3123	42220.4
484.5123	42292.1
484.7123	42364
484.9123	42436
485.1123	42508.2
485.3123	42580.3
485.5123	42652.5
485.7123	42724.7
485.9123	42796.7
486.1123	42868.7
486.3123	42940.4
486.5123	43012
486.7123	43083.5
486.9123	43154.9
487.1123	43226.3
487.3123	43297.6
487.5123	43369.1
487.7123	43440.7
487.9123	43512.5
488.1123	43584.6
488.3123	43656.9
488.5123	43729.6
488.7123	43802.7
488.9123	43876.2
489.1123	43950.2
489.3123	44024.8
489.5123	44100
489.7123	44175.8
489.9123	44252.4
490.1123	44329.7
490.3123	44407.8
490.5123	44486.8
490.7123	44566.7
490.9123	44647.6
491.1123	44729.6
491.3123	44812.6
491.5123	44896.7
491.7123	44982
491.9123	45068.4
492.1123	45155.8
492.3123	45244.3
492.5123	45333.6
492.7123	45423.8
492.9123	45514.8
493.1123	45606.5
493.3123	45698.9
493.5123	45791.9
493.7123	45885.4
493.9123	45979.4
494.1123	46073.8
494.3123	46168.6
494.5123	46263.7
494.7123	46359
494.9123	46454.4
495.1123	46550
495.3123	46645.6
495.5123	46741.2
495.7123	46836.7
495.9123	46932
496.1123	47027.2
496.3123	47122
496.5123	47216.6
496.7123	47310.7
496.9123	47404.4
497.1123	47497.6
497.3123	47590.4
497.5123	47682.7
497.7123	47774.6
497.9123	47866.1
498.1123	47957.2
498.3123	48047.9
498.5123	48138.2
498.7123	48228.2
498.9123	48317.8
499.1123	48407.1
499.3123	48496.1
499.5123	48584.7
499.7123	48673
499.9123	48761
500.1123	48848.8
500.3123	48936.3
500.5123	49023.5
500.7123	49110.4
500.9123	49197.2
501.1123	49283.7
501.3123	49370
501.5123	49456.1
501.7123	49542
501.9123	49627.7
502.1123	49713.3
502.3123	49798.7
502.5123	49883.9
502.7123	49968.8
502.9123	50053.6
503.1123	50138
503.3123	50222.2
503.5123	50306.1
503.7123	50389.6
503.9123	50472.8
504.1123	50555.6
504.3123	50638
504.5123	50720
504.7123	50801.6
504.9123	50882.6
505.1123	50963.2
505.3123	51043.3
505.5123	51122.9
505.7123	51201.9
505.9123	51280.3
506.1123	51358.1
506.3123	51435.3
506.5123	51511.9
506.7123	51587.8
506.9123	51663
507.1123	51737.5
507.3123	51811.3
507.5123	51884.3
507.7123	51956.6
507.9123	52028.1
508.1123	52098.9
508.3123	52168.9
508.5123	52238.1
508.7123	52306.5
508.9123	52374.1
509.1123	52441
509.3123	52507
509.5123	52572.2
509.7123	52636.6
509.9123	52700.2
510.1123	52762.9
510.3123	52824.8
510.5123	52885.9
510.7123	52946.1
510.9123	53005.5
511.1123	53064
511.3123	53121.7
511.5123	53178.4
511.7123	53234.3
511.9123	53289.3
512.1123	53343.4
512.3123	53396.6
512.5123	53448.9
512.7123	53500.3
512.9123	53550.7
513.1123	53600.1
513.3123	53648.5
513.5123	53695.8
513.7123	53741.9
513.9123	53786.9
514.1123	53830.7
514.3123	53873.2
514.5123	53914.5
514.7123	53954.4
514.9123	53992.9
515.1123	54030
515.3123	54065.7
515.5123	54099.8
515.7123	54132.5
515.9123	54163.5
516.1123	54192.9
516.3123	54220.7
516.5123	54246.7
516.7123	54271
516.9123	54293.6
517.1123	54314.2
517.3123	54333.1
517.5123	54350
517.7123	54364.9
517.9123	54377.9
518.1123	54389
518.3123	54398.1
518.5123	54405.3
518.7123	54410.7
518.9123	54414.4
519.1123	54416.2
519.3123	54416.4
519.5123	54414.8
519.7123	54411.6
519.9123	54406.8
520.1123	54400.5
520.3123	54392.6
520.5123	54383.2
520.7123	54372.3
520.9123	54360.1
521.1123	54346.4
521.3123	54331.5
521.5123	54315.2
521.7123	54297.7
521.9123	54278.9
522.1123	54258.9
522.3123	54237.8
522.5123	54215.6
522.7123	54192.3
522.9123	54168
523.1123	54142.7
523.3123	54116.3
523.5123	54088.9
523.7123	54060.3
523.9123	54030.5
524.1123	53999.6
524.3123	53967.3
524.5123	53933.7
524.7123	53898.8
524.9123	53862.4
525.1123	53824.6
525.3123	53785.2
525.5123	53744.3
525.7123	53701.8
525.9123	53657.6
526.1123	53611.7
526.3123	53564.1
526.5123	53514.6
526.7123	53463.3
526.9123	53410.1
527.1123	53355
527.3123	53297.9
527.5123	53238.7
527.7123	53177.5
527.9123	53114.1
528.1123	53048.5
528.3123	52980.7
528.5123	52910.7
528.7123	52838.6
528.9123	52764.4
529.1123	52688.1
529.3123	52609.8
529.5123	52529.7
529.7123	52447.6
529.9123	52363.8
530.1123	52278.1
530.3123	52190.8
530.5123	52101.8
530.7123	52011.2
530.9123	51919.1
531.1123	51825.5
531.3123	51730.5
531.5123	51634
531.7123	51536.3
531.9123	51437.3
532.1123	51337.1
532.3123	51235.7
532.5123	51133.3
532.7123	51029.7
532.9123	50925.2
533.1123	50819.8
533.3123	50713.5
533.5123	50606.3
533.7123	50498.4
533.9123	50389.6
534.1123	50280.1
534.3123	50169.7
534.5123	50058.6
534.7123	49946.6
534.9123	49833.9
535.1123	49720.4
535.3123	49606.1
535.5123	49491
535.7123	49375.2
535.9123	49258.5
536.1123	49141.1
536.3123	49022.9
536.5123	48903.9
536.7123	48784.2
536.9123	48663.7
537.1123	48542.4
537.3123	48420.4
537.5123	48297.5
537.7123	48174
537.9123	48049.6
538.1123	47924.6
538.3123	47798.7
538.5123	47672.1
538.7123	47544.8
538.9123	47416.7
539.1123	47287.9
539.3123	47158.5
539.5123	47028.5
539.7123	46897.9
539.9123	46766.7
540.1123	46635.1
540.3123	46503
540.5123	46370.5
540.7123	46237.7
540.9123	46104.5
541.1123	45971
541.3123	45837.3
541.5123	45703.4
541.7123	45569.3
541.9123	45435.1
542.1123	45300.7
542.3123	45166.4
542.5123	45032
542.7123	44897.7
542.9123	44763.4
543.1123	44629.2
543.3123	44495.2
543.5123	44361.4
543.7123	44227.8
543.9123	44094.5
544.1123	43961.5
544.3123	43828.8
544.5123	43696.4
544.7123	43564.2
544.9123	43432.3
545.1123	43300.6
545.3123	43169.2
545.5123	43038.1
545.7123	42907.2
545.9123	42776.5
546.1123	42646
546.3123	42515.7
546.5123	42385.7
546.7123	42255.8
546.9123	42126.2
547.1123	41996.7
547.3123	41867.4
547.5123	41738.3
547.7123	41609.3
547.9123	41480.5
548.1123	41351.9
548.3123	41223.4
548.5123	41095
548.7123	40966.7
548.9123	40838.6
549.1123	40710.5
549.3123	40582.6
549.5123	40454.9
549.7123	40327.4
549.9123	40200.2
550.1123	40073.3
550.3123	39946.8
550.5123	39820.7
550.7123	39695.1
550.9123	39570.1
551.1123	39445.6
551.3123	39321.9
551.5123	39198.8
551.7123	39076.5
551.9123	38955
552.1123	38834.3
552.3123	38714.6
552.5123	38595.8
552.7123	38478.1
552.9123	38361.4
553.1123	38245.9
553.3123	38131.6
553.5123	38018.4
553.7123	37906.6
553.9123	37796.1
554.1123	37687.1
554.3123	37579.4
554.5123	37473.3
554.7123	37368.5
554.9123	37265.3
555.1123	37163.3
555.3123	37062.8
555.5123	36963.5
555.7123	36865.6
555.9123	36768.9
556.1123	36673.4
556.3123	36579.1
556.5123	36486
556.7123	36394
556.9123	36303.1
557.1123	36213.2
557.3123	36124.3
557.5123	36036.5
557.7123	35949.6
557.9123	35863.6
558.1123	35778.5
558.3123	35694.3
558.5123	35610.9
558.7123	35528.3
558.9123	35446.4
559.1123	35365.3
559.3123	35284.9
559.5123	35205.1
559.7123	35126
559.9123	35047.5
560.1123	34969.8
560.3123	34892.7
560.5123	34816.3
560.7123	34740.8
560.9123	34666
561.1123	34592
561.3123	34518.8
561.5123	34446.5
561.7123	34375.1
561.9123	34304.6
562.1123	34235
562.3123	34166.3
562.5123	34098.7
562.7123	34032
562.9123	33966.4
563.1123	33901.8
563.3123	33838.3
563.5123	33775.8
563.7123	33714.5
563.9123	33654.4
564.1123	33595.4
564.3123	33537.6
564.5123	33481.1
564.7123	33425.8
564.9123	33371.7
565.1123	33318.9
565.3123	33267.3
565.5123	33216.8
565.7123	33167.5
565.9123	33119.2
566.1123	33072.1
566.3123	33026
566.5123	32980.9
566.7123	32936.7
566.9123	32893.5
567.1123	32851.2
567.3123	32809.8
567.5123	32769.2
567.7123	32729.5
567.9123	32690.5
568.1123	32652.3
568.3123	32614.7
568.5123	32577.9
568.7123	32541.7
568.9123	32506.1
569.1123	32471.1
569.3123	32436.7
569.5123	32402.8
569.7123	32369.3
569.9123	32336.3
570.1123	32303.8
570.3123	32271.7
570.5123	32240
570.7123	32208.9
570.9123	32178.2
571.1123	32148.1
571.3123	32118.5
571.5123	32089.5
571.7123	32061.1
571.9123	32033.3
572.1123	32006.1
572.3123	31979.6
572.5123	31953.7
572.7123	31928.5
572.9123	31904.1
573.1123	31880.3
573.3123	31857.3
573.5123	31835.1
573.7123	31813.7
573.9123	31793.1
574.1123	31773.3
574.3123	31754.4
574.5123	31736.3
574.7123	31719.1
574.9123	31702.9
575.1123	31687.6
575.3123	31673.2
575.5123	31659.7
575.7123	31647.2
575.9123	31635.5
576.1123	31624.7
576.3123	31614.7
576.5123	31605.5
576.7123	31597
576.9123	31589.4
577.1123	31582.4
577.3123	31576.1
577.5123	31570.5
